street,locality,region,old_address,lat,lon,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km
đường nguyễn văn trỗi,phường cầu kiệu,hồ chí minh,"Đường Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7934645,106.6792467,0.0623543422503028,166.0,0.2501820395507523,80.0,0.3845289536112522,24.0,0.1904316470975083,67.0,1.907723827700928,8.0,0.0121883657781324,43.0,3.2039103205385824,5.0
đường trần xuân soạn,phường tân hưng,hồ chí minh,"Đường Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh (cũ)",10.748108,106.696339,0.6271716012275949,119.0,0.3857184392090811,77.0,0.96960337840175,35.0,0.5172967883872686,78.0,1.5140780835918293,18.0,0.4072396731199004,36.0,2.532115709186174,3.0
đường huỳnh tấn phát,phường phú thuận,hồ chí minh,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh (cũ)",10.72997,106.7332793,0.4145124707565347,45.0,0.4937413041681406,16.0,0.3764609646590278,3.0,0.5631477465227696,13.0,1.5333213491050663,2.0,0.151544042250975,22.0,,0.0
đường đặng dung,phường tân định,hồ chí minh,"Đường Đặng Dung, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",10.7922367,106.6889228,0.1391395729299059,149.0,0.2385296649124373,77.0,0.2864435138364059,26.0,0.1518315550821285,97.0,1.5763344201252765,13.0,0.16104227566679,40.0,2.3611976088939257,6.0
đường thái phiên,phường bình thới,hồ chí minh,"Đường Thái Phiên, Phường 8, Quận 11, Hồ Chí Minh (cũ)",10.7606287,106.646313,0.123334343326153,196.0,0.1753307281771392,73.0,0.4342258602755769,46.0,1.2009770859403817,29.0,1.2149331035983668,5.0,0.2285205450425267,63.0,,0.0
đường tân hòa đông,phường bình trị đông,hồ chí minh,"Đường Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7694876,106.6134657,0.3181013313960401,71.0,1.2508912247743935,19.0,0.6601164219728117,13.0,0.2008008633398231,27.0,2.9674530922014712,1.0,0.1542105652672021,34.0,,0.0
đường nguyễn đình chiểu,phường tân định,hồ chí minh,"Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh (cũ)",10.7872395,106.6978685,0.089129826579352,131.0,0.1841929150948728,70.0,0.5928384079868043,31.0,0.2488968976624051,109.0,1.3250072986835049,14.0,0.0381672287230396,77.0,1.294157368709722,6.0
đường vĩnh viễn,phường diên hồng,hồ chí minh,"Đường Vĩnh Viễn, Phường 8, Quận 10, Hồ Chí Minh (cũ)",10.7627192,106.6614403,0.1011107968034608,211.0,0.4485582773957841,82.0,0.3139101194431181,56.0,0.3216986046584037,41.0,0.7845154522235178,9.0,0.1493307811882895,78.0,4.08845651767173,2.0
đường võ thị sáu,phường tân định,hồ chí minh,"Đường Võ Thị Sáu, Phường Tân Định, Quận 1, Hồ Chí Minh (cũ)",10.7900275,106.6940633,0.084192931786387,141.0,0.3882719238237874,74.0,0.3846453867304018,26.0,0.2596589876636509,107.0,1.3950552086283825,13.0,0.1883922632908418,59.0,1.8077789852018027,6.0
đường nguyễn đức thuận,phường tân bình,hồ chí minh,"Đường Nguyễn Đức Thuận, Phường 13, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7925414,106.7005636,0.267910644985611,115.0,0.5357137652413564,62.0,0.4348100546291347,20.0,0.6733022386797155,85.0,1.96990583428344,12.0,0.1422794335652156,41.0,1.4620066019437872,7.0
đường số 7,phường tân tạo,hồ chí minh,"Đường Số 7, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7374311,106.5861025,1.847764486126212,16.0,1.1864173268910752,10.0,1.8358733647693768,2.0,2.2850012301121327,1.0,2.8851182916067075,1.0,0.4010217510952906,10.0,,0.0
đường dương bá trạc,phường chánh hưng,hồ chí minh,"Đường Dương Bá Trạc, Phường 1, Quận 8, Hồ Chí Minh (cũ)",10.7476521,106.6901782,0.1300333823068847,136.0,0.7915255874221313,79.0,0.4180071130442972,37.0,0.7428329781814347,75.0,1.4292916519900956,11.0,0.1657076634237225,24.0,2.711201675491937,3.0
đường đinh bộ lĩnh,phường bình thạnh,hồ chí minh,"Đường Đinh Bộ Lĩnh, Phường 26, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8087887,106.7086489,0.092770057368434,93.0,1.4801367756556396,38.0,1.3318686290477475,15.0,0.5009314330584822,49.0,2.5198965312788086,3.0,0.1133809924087942,45.0,1.5956976130690346,7.0
đường nguyễn đình khơi,phường tân sơn nhất,hồ chí minh,"Đường Nguyễn Đình Khơi, Phường 4, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7953854,106.6576068,0.2056936319536812,146.0,0.2620072772069283,71.0,0.5611449919622752,21.0,0.5016011316004375,34.0,0.7634272734058993,5.0,0.1893889670742711,38.0,,0.0
đường k300,phường bảy hiền,hồ chí minh,"Đường K300, Phường 12, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7986573,106.6502591,0.2124541839361171,131.0,0.7329024128458345,54.0,0.3868819325065408,18.0,1.3552935018260115,25.0,0.3852838133746217,4.0,0.3186911642907361,36.0,,0.0
đường lý chính thắng,phường xuân hòa,hồ chí minh,"Đường Lý Chính Thắng, Phường 8, Quận 3, Hồ Chí Minh (cũ)",10.7830833,106.6842416,0.3312847310363263,191.0,0.1412704733229399,83.0,0.6006546929080936,47.0,0.5582479452345399,116.0,0.8385575755765127,18.0,0.1032637579844324,80.0,2.006868832724398,5.0
đường phan văn trị,phường an nhơn,hồ chí minh,"Đường Phan Văn Trị, Phường 5, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8261219,106.6894193,0.1131090528752758,61.0,0.4937438460441801,25.0,0.3763299951467335,10.0,0.0152509163907949,26.0,1.005894072275708,7.0,0.0864523898044036,41.0,4.38167082769034,2.0
đường trịnh thị miếng,xã đông thạnh,hồ chí minh,"Đường Trịnh Thị Miếng, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh (cũ)",10.8826871,106.6163364,1.234729852582294,22.0,2.558050025881306,3.0,1.387890919278432,10.0,0.6336328126991393,9.0,,0.0,0.8338216430088162,7.0,,0.0
đường minh phụng,phường bình tây,hồ chí minh,"Đường Minh Phụng, Phường Bình Tây, Quận 6, Hồ Chí Minh (cũ)",10.7536863,106.6480216,0.1467844813287119,191.0,0.7739691720459405,64.0,0.5551976908230313,45.0,0.6611982987029533,27.0,0.805776685396509,5.0,0.023660186565807,68.0,,0.0
đường hoàng hoa thám,phường gia định,hồ chí minh,"Đường Hoàng Hoa Thám, Phường Gia Định, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8078013,106.6914576,0.430245323172635,119.0,0.4382962050094762,49.0,0.5164011136863673,15.0,0.4057033527291865,58.0,2.316537611571925,5.0,0.2215246604316377,46.0,2.9333481320658805,6.0
đường xuân thới thượng 4,xã bà điểm,hồ chí minh,"Đường Xuân Thới Thượng 4, Xã Xuân Thới Thượng, Huyện Hóc Môn, Hồ Chí Minh (cũ)",10.8455635,106.5917117,0.9880268939274442,19.0,3.606141904735459,4.0,1.0884540542686705,10.0,2.297738350425979,1.0,,0.0,0.1008061369448313,14.0,,0.0
đường nguyễn sỹ sách,phường tân sơn,hồ chí minh,"Đường Nguyễn Sỹ Sách, Phường 15, Quận Tân Bình, Hồ Chí Minh (cũ)",10.8210903,106.6369289,0.1820520855199053,75.0,2.023959165028675,19.0,0.3542688047008157,9.0,0.735913458910675,14.0,2.844878549687823,3.0,0.6596656392807734,11.0,,0.0
hương lộ 3,phường phú thọ hòa,hồ chí minh,"Hương Lộ 3, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7915159,106.6285525,0.2027743613741037,104.0,1.7055274726781222,25.0,0.6304952986204276,20.0,0.4912193032276692,27.0,1.683787043350932,3.0,0.1099989957809182,47.0,,0.0
đường lũy bán bích,phường phú thạnh,hồ chí minh,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7766643,106.633735,0.1033432469349503,140.0,1.0394960467860832,52.0,0.1871808114340051,30.0,0.1704096954839632,29.0,3.302253767981014,0.0,0.041053116472652,48.0,,0.0
đường nguyễn văn thương,phường thạnh mỹ tây,hồ chí minh,"Đường Nguyễn Văn Thương, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8018002,106.7190782,0.3223487173502309,76.0,1.7328503060276836,29.0,0.18931482597493,14.0,0.281027714358327,45.0,1.5415843511017984,5.0,0.0634881334722411,35.0,0.577342254187615,9.0
đường d3,phường thạnh mỹ tây,hồ chí minh,"Đường D3, Phường 25, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.7908906,106.720156,0.099031174925499,71.0,2.15788675061854,33.0,0.3272509646161257,14.0,0.1292776359212998,45.0,1.820833461737669,12.0,0.2465894545127822,15.0,0.7648250667267779,8.0
đường calmette,phường sài gòn,hồ chí minh,"Đường Calmette, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh (cũ)",10.7667871,106.7002877,0.2139314533374366,132.0,0.2686154665223395,86.0,0.2521092474170524,37.0,0.0946103601791538,89.0,0.2337179025022606,17.0,0.1131289727439146,103.0,0.5301637191859804,5.0
đường bạch đằng,phường bình thạnh,hồ chí minh,"Đường Bạch Đằng, Phường 24, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8039334,106.704862,0.5867117908826821,109.0,1.0195398490229195,41.0,0.706374761748653,16.0,0.3981116965158002,51.0,3.1097392315252828,0.0,0.1032272212295568,39.0,1.4540792931958102,7.0
đường liên khu 4 - 5,phường bình tân,hồ chí minh,"Đường Liên khu 4 - 5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7997209,106.5849354,0.775864808952121,30.0,2.347671019982503,3.0,1.0995058198514058,1.0,0.8106412825489724,1.0,3.496708757707852,0.0,0.7972656519462288,6.0,,0.0
đường đông bắc,phường trung mỹ tây,hồ chí minh,"Đường Đông Bắc, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh (cũ)",10.8574763,106.6259822,0.8640660477153675,43.0,0.638229553580652,6.0,0.8915652263969842,17.0,0.8982472806333855,9.0,,0.0,0.1718818633674118,23.0,,0.0
đường số 7,phường hạnh thông,hồ chí minh,"Đường Số 7, Phường 3, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8119951,106.6816763,0.4098983012584428,101.0,0.7175190360651692,47.0,0.4445784197813355,14.0,0.5317872332401812,47.0,1.5092661350776932,7.0,0.3307281823791674,32.0,4.098233717633229,5.0
đường võ duy ninh,phường thạnh mỹ tây,hồ chí minh,"Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.7919029,106.7163562,0.1819784364210913,90.0,1.8783958298960903,38.0,0.7134057343567646,15.0,0.3896665052895318,49.0,2.104276430447668,12.0,0.1849557332263463,28.0,0.4685815573445085,8.0
đường vạn kiếp,phường gia định,hồ chí minh,"Đường Vạn Kiếp, Phường Gia Định, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.7962984,106.6937313,0.1796372411907136,142.0,0.382159367051233,63.0,0.5282975359672989,20.0,0.1861596154154599,78.0,2.058544897535361,11.0,0.2772326712170743,37.0,2.2644716175737454,6.0
đường phan văn trị,phường bình lợi trung,hồ chí minh,"Đường Phan Văn Trị, Phường 11, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.8141875,106.695026,0.2770306106689482,92.0,1.0008840118029214,36.0,0.3335965263296748,14.0,0.228775928210647,35.0,2.0491599494004182,5.0,0.105821141059872,49.0,3.0064621561587583,6.0
đường hiệp thành 45,phường tân thới hiệp,hồ chí minh,"Đường Hiệp Thành 45, Phường Hiệp Thành, Quận 12, Hồ Chí Minh (cũ)",10.878829,106.6303938,0.4516740124284655,28.0,1.160096395120746,3.0,0.9363619003598704,6.0,1.0498780413213606,7.0,,0.0,0.385136473714219,16.0,,0.0
tỉnh lộ 10,phường bình trị đông,hồ chí minh,"Tỉnh lộ 10, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7582599,106.6124354,0.4520471688073907,68.0,1.193498187126926,13.0,0.5509956067163161,16.0,0.5319108492346198,26.0,1.7216657558116704,1.0,0.051597329100088,37.0,,0.0
đường hồ văn huê,phường đức nhuận,hồ chí minh,"Đường Hồ Văn Huê, Phường Đức Nhuận, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.8060128,106.6781263,0.2863551380653265,126.0,0.9594740108423676,54.0,0.2557060182205364,16.0,0.3004546537583896,50.0,1.5661612231982194,9.0,0.0996256618437394,35.0,4.233608911588102,5.0
đường gò dầu,phường phú thọ hòa,hồ chí minh,"Đường Gò Dầu, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh (cũ)",10.794902,106.6187147,0.3526893065433714,82.0,1.2277832688729544,13.0,0.6818465520399315,12.0,0.2647696411694635,27.0,0.7492007895967437,1.0,0.1538704137977213,52.0,,0.0
đường trương công định,phường tân bình,hồ chí minh,"Đường Trương Công Định, Phường 14, Quận Tân Bình, Hồ Chí Minh (cũ)",10.8012017,106.6388975,0.3447268818628318,102.0,0.3250749183893413,29.0,0.1438672618220386,17.0,0.7804517820090893,17.0,1.5416164954839746,3.0,0.1406715188134071,46.0,,0.0
đường quang trung,phường an hội tây,hồ chí minh,"Đường Quang Trung, Phường 14, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8425987,106.6442803,0.3365617484093036,63.0,2.0840737464034222,10.0,0.1028751461258366,8.0,0.0933191980995687,10.0,3.4139046476325507,0.0,0.1092834749783106,24.0,,0.0
đường số 5,phường linh xuân,hồ chí minh,"Đường Số 5, Phường Linh Trung, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8620078,106.7842229,0.0074065943804957,51.0,0.403137054592563,11.0,1.230188845609918,5.0,1.1050938515101631,7.0,1.8682214470970493,2.0,0.095686838126819,35.0,0.6049188847589712,5.0
đường huỳnh văn bánh,phường cầu kiệu,hồ chí minh,"Đường Huỳnh Văn Bánh, Phường 15, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.795618,106.6811892,0.1033923012665627,155.0,0.5576084376482038,79.0,0.2518487114095648,23.0,0.5086314028753111,64.0,2.1383076201119806,6.0,0.1645347193061215,42.0,3.2036662782280367,5.0
đường lê thị sắc,xã củ chi,hồ chí minh,"Đường Lê Thị Sắc, Xã Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh (cũ)",10.9375266,106.5352245,0.6215617230866055,4.0,2.698664252906511,1.0,4.38505393928703,0.0,4.131690555879571,0.0,,0.0,0.4107380656486439,7.0,,0.0
đường nguyễn thị he,xã củ chi,hồ chí minh,"Đường Nguyễn Thị He, Xã Tân Thông Hội, Huyện Củ Chi, Hồ Chí Minh (cũ)",10.9509965,106.5070505,2.3449873207115712,2.0,4.265213347241893,1.0,1.35521747055742,1.0,0.928264929545485,1.0,,0.0,0.7001631147752385,5.0,,0.0
đường cô giang,phường cầu kiệu,hồ chí minh,"Đường Cô Giang, Phường 2, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7979614,106.6845191,0.2691905862944226,150.0,0.6821900984891284,68.0,0.3151453261407719,20.0,0.2675606865568142,63.0,2.287554970736623,4.0,0.3632452012423365,35.0,3.156751157930444,5.0
đường phùng văn cung,phường đức nhuận,hồ chí minh,"Đường Phùng Văn Cung, Phường 5, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.8038364,106.6839219,0.1222972825114596,133.0,0.2932610021033697,55.0,0.437404075660821,18.0,0.7915132096059845,57.0,2.238329210286876,6.0,0.1326416601736785,31.0,3.5596470040392814,5.0
đường huỳnh văn bánh,phường phú nhuận,hồ chí minh,"Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, Hồ Chí Minh (cũ)",10.7918992,106.6758834,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,4.0
unknown,phường hiệp bình,hồ chí minh,", Phường Hiệp Bình Chánh, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8311054,106.7133893,0.3071317592717366,44.0,3.0355036434560283,13.0,0.1833599205166626,5.0,0.0458889443766621,22.0,0.968709772449787,2.0,0.1390204729542909,21.0,3.754690868419777,4.0
đường số 7,phường tam bình,hồ chí minh,"Đường Số 7, Phường Tam Bình, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8649884,106.7431904,0.1987847734471043,45.0,0.2685176613922121,11.0,1.021369992835511,10.0,0.9878307226561676,8.0,2.920986482746305,1.0,0.1404062800773674,37.0,3.7295475300031287,2.0
đường nguyễn cảnh chân,phường cầu ông lãnh,hồ chí minh,"Đường Nguyễn Cảnh Chân, Phường Cầu Kho, Quận 1, Hồ Chí Minh (cũ)",10.7580554,106.6887766,0.2657972012786657,168.0,0.4495441588847725,82.0,0.4052741495704205,43.0,0.4435311924833743,90.0,0.8014708978359344,20.0,0.1902121873740692,67.0,1.7395297054864038,3.0
đường phạm thế hiển,phường chánh hưng,hồ chí minh,"Đường Phạm Thế Hiển, Phường 3, Quận 8, Hồ Chí Minh (cũ)",10.7482259,106.6807476,0.2199426993844523,152.0,0.5430209827338409,77.0,0.6435780795019431,45.0,0.3570440623133275,67.0,0.8473100184815562,11.0,0.0400067602144194,42.0,3.135273784549483,3.0
đường lạc long quân,phường bình thới,hồ chí minh,"Đường Lạc Long Quân, Phường 10, Quận 11, Hồ Chí Minh (cũ)",10.7664657,106.6423032,0.1604516088909835,192.0,0.8865336464449433,72.0,0.3607844387952038,43.0,1.265173882437742,32.0,1.965425062014436,4.0,0.0845434361669858,43.0,,0.0
unknown,phường tam bình,hồ chí minh,", Phường Bình Chiểu, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8686181,106.7350611,0.2740820035179396,33.0,1.2404790313514569,11.0,0.1960248367963839,7.0,0.4967353818732735,7.0,3.8843809015268063,0.0,0.0194338891356341,31.0,4.6950403811670505,1.0
đường số 24,phường hiệp bình,hồ chí minh,"Đường số 24, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8485602,106.7450764,0.5872719618928165,48.0,1.7526166937997902,12.0,1.014434552232722,7.0,0.6456075271554622,10.0,2.202057344886057,1.0,0.3236414263364529,20.0,2.707474781941818,5.0
đường số 8,phường linh xuân,hồ chí minh,"Đường Số 8, Phường Linh Xuân, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8556547,106.7716747,0.1756797248386219,64.0,0.5659071393247349,12.0,0.5044259174450997,8.0,0.8788988655493075,12.0,0.9496867460679568,2.0,0.1745271268531091,56.0,1.023024279963749,5.0
đường trương văn hải,phường tăng nhơn phú,hồ chí minh,"Đường Trương Văn Hải, Phường Tăng Nhơn Phú B, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8387463,106.7744384,0.0887769257180673,58.0,0.7669066502282685,10.0,1.219002874403884,8.0,0.840814540255846,12.0,1.603071890986552,2.0,0.0784424171955515,55.0,0.9003902590837326,6.0
đường thiên phước,phường tân hòa,hồ chí minh,"Đường Thiên Phước, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7777159,106.654689,0.0739491340806167,207.0,0.2593773496914596,75.0,0.2707706053489468,46.0,0.7824915381137285,51.0,1.8084013978299327,7.0,0.173505446724564,51.0,4.783056889876395,1.0
đường trần văn quang,phường bảy hiền,hồ chí minh,"Đường Trần Văn Quang, Phường 10, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7796342,106.6472627,0.3254954945110997,180.0,0.5038282276555993,67.0,0.1138724461453313,36.0,1.1565777146496408,28.0,2.4252712294909284,4.0,0.2451493593753465,40.0,,0.0
đường bà hạt,phường vườn lài,hồ chí minh,"Đường Bà Hạt, Phường 9, Quận 10, Hồ Chí Minh (cũ)",10.7662717,106.6697484,0.1657607373749199,216.0,0.2812032026101063,85.0,0.123557201548317,54.0,0.3561349240294196,83.0,0.4764323793415823,11.0,0.1838591195912946,72.0,3.120320025307925,3.0
đường huỳnh thiên lộc,phường phú thạnh,hồ chí minh,"Đường Huỳnh Thiên Lộc, Phường Hiệp Tân, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7805744,106.635839,0.285050981233528,153.0,0.7398240726147876,52.0,0.5989144763690787,28.0,0.3243965137239331,30.0,2.924398369653258,2.0,0.123951229698248,47.0,,0.0
unknown,phường hiệp bình,hồ chí minh,", Phường Hiệp Bình Phước, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8596639,106.7237283,0.2926657630241271,24.0,1.3697443877100324,8.0,0.4867992931266904,3.0,1.2495472318911267,5.0,3.52411528096012,0.0,0.0,15.0,,0.0
đường nguyễn cửu đàm,phường tân sơn nhì,hồ chí minh,"Đường Nguyễn Cửu Đàm, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh (cũ)",10.7994821,106.6296276,0.0937516880822867,89.0,1.309933401404202,23.0,0.9045359066060666,15.0,0.3064835817634364,20.0,1.412334524886365,3.0,0.3738097144196067,46.0,,0.0
đường liên xã,xã hóc môn,hồ chí minh,"Đường Liên Xã, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh (cũ)",10.9000929,106.5978357,0.7054996805733161,18.0,2.005322602981217,1.0,1.2429115812448817,3.0,0.6612680892220446,5.0,,0.0,0.2422293515787785,10.0,,0.0
đường tôn thất hiệp,phường phú thọ,hồ chí minh,"Đường Tôn Thất Hiệp, Phường 15, Quận 11, Hồ Chí Minh (cũ)",10.7609446,106.652726,0.0509744628209334,216.0,0.5269883088297351,76.0,0.255678934361938,56.0,0.9679462699766476,33.0,0.793411291688163,5.0,0.0074030513747112,79.0,5.061399155191664,1.0
đường lý thường kiệt,phường tân hòa,hồ chí minh,"Đường Lý Thường Kiệt, Phường 9, Quận Tân Bình, Hồ Chí Minh (cũ)",10.7896284,106.6526603,0.1749015680172509,160.0,0.1402682540843657,73.0,0.3986484235377429,28.0,0.5587936758699786,40.0,1.2321588723374997,4.0,0.0996257257549924,34.0,,0.0
đường tây thạnh,phường tây thạnh,hồ chí minh,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh (cũ)",10.8117438,106.6214187,0.1096825633639202,81.0,0.9802853964673426,12.0,0.660466139470545,7.0,1.241100373572275,16.0,1.2455724918732562,1.0,0.1278174739624114,31.0,,0.0
đường tân hiệp 4,xã hóc môn,hồ chí minh,"Đường Tân Hiệp 4, Xã Tân Hiệp, Huyện Hóc Môn, Hồ Chí Minh (cũ)",10.9065491,106.5900071,1.056505023735136,14.0,2.666033308768763,2.0,1.7395340477853023,3.0,1.6619649503240117,4.0,,0.0,1.044201062327918,0.0,,0.0
đường thới tứ 1,xã đông thạnh,hồ chí minh,"Đường Thới Tứ 1, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh (cũ)",10.8961085,106.6060053,0.3136191614369284,16.0,2.065463055885284,3.0,1.266146332284674,2.0,0.7738896669879803,5.0,,0.0,0.7422104686626987,15.0,,0.0
đường số 21,phường thông tây hội,hồ chí minh,"Đường số 21, Phường Thông Tây Hội, Quận Gò Vấp, Hồ Chí Minh (cũ)",10.8410081,106.6507067,0.101295747134181,58.0,1.3803693461854,12.0,0.6684856570794284,7.0,0.7744796253623852,7.0,2.7066315436330783,1.0,0.2788274182510283,26.0,,0.0
đường thạnh lộc 37,phường an phú đông,hồ chí minh,"Đường Thạnh Lộc 37, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh (cũ)",10.8731728,106.6907033,1.027980339251304,13.0,2.646492594621237,7.0,0.8690233356342815,3.0,2.022562123921691,3.0,4.860566929402413,0.0,1.0930607186004124,0.0,,0.0
đường phạm văn đồng,phường hiệp bình,hồ chí minh,"Đường Phạm Văn Đồng, Phường Linh Đông, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8395763,106.7385001,0.952404663897642,34.0,2.8523407040648245,10.0,1.414171627018095,4.0,0.5928102923497601,14.0,2.2538379729019646,2.0,0.2267265295017218,15.0,2.880498091122507,7.0
đường tân mỹ,phường tân thuận,hồ chí minh,"Đường Tân Mỹ, Phường Tân Thuận, Quận 7, Hồ Chí Minh (cũ)",10.7526207,106.7197327,0.1342110444192971,68.0,1.264049963522446,43.0,0.5250743134634119,15.0,0.9160426155952046,38.0,1.7101606766859054,9.0,0.0529248523269562,26.0,3.1338693230974664,4.0
đường bùi hữu nghĩa,phường gia định,hồ chí minh,"Đường Bùi Hữu Nghĩa, Phường 2, Quận Bình Thạnh, Hồ Chí Minh (cũ)",10.7949324,106.6979044,0.2700947878651332,121.0,0.3682138445721428,62.0,0.3102275769094433,20.0,0.2945887374420363,84.0,2.0540670267725885,11.0,0.2085797731258326,37.0,1.848155336155856,7.0
đường văn thân,phường bình tiên,hồ chí minh,"Đường Văn Thân, Phường Bình Tiên, Quận 6, Hồ Chí Minh (cũ)",10.7418978,106.6392544,0.0662587798494719,125.0,0.7248682124162442,49.0,0.3483212205282559,33.0,0.8817150519851099,12.0,1.0142283925221138,3.0,0.2047450260634618,39.0,,0.0
đường nhật tảo,phường diên hồng,hồ chí minh,"Đường Nhật Tảo, Phường 8, Quận 10, Hồ Chí Minh (cũ)",10.7634932,106.6623834,0.07557339666251,215.0,0.5288689293609459,82.0,0.1800276328596239,56.0,0.4185162009699649,44.0,0.8555417400885724,9.0,0.1682017511391526,76.0,3.969290726652592,2.0
đường hàn hải nguyên,phường minh phụng,hồ chí minh,"Đường Hàn Hải Nguyên, Phường Minh Phụng, Quận 11, Hồ Chí Minh (cũ)",10.758049,106.6490595,0.1382809837191299,200.0,0.3170630972559138,73.0,0.729417453993039,47.0,1.0826692074850164,30.0,0.8068762152973762,5.0,0.1349644523055441,78.0,,0.0
đường mã lò,phường bình hưng hòa,hồ chí minh,"Đường Mã Lò, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh (cũ)",10.7820713,106.5993134,0.3228618847060818,36.0,1.2196141358440862,10.0,1.923999423557538,6.0,1.5421031187970695,17.0,2.875023960215468,1.0,0.3697862351157151,17.0,,0.0
đường tú xương,phường xuân hòa,hồ chí minh,"Đường Tú Xương, Phường Võ Thị Sáu, Quận 3, Hồ Chí Minh (cũ)",10.7774792,106.6833568,0.1874054406629287,194.0,0.2209052068703876,86.0,0.4482460908087723,46.0,0.2533031865064841,115.0,0.3051883383569894,18.0,0.0900876516922675,77.0,1.7452396905210976,5.0
đường hiệp thành 6,phường tân thới hiệp,hồ chí minh,"Đường Hiệp Thành 6, Phường Hiệp Thành, Quận 12, Hồ Chí Minh (cũ)",10.8893533,106.6453781,1.6290201375854825,21.0,1.5306138752212806,2.0,1.3170361281157592,2.0,1.4078101322390468,3.0,,0.0,0.2020468050187332,10.0,,0.0
đường lã xuân oai,phường long trường,hồ chí minh,"Đường Lã Xuân Oai, Phường Long Trường, Thành phố Thủ Đức, Hồ Chí Minh (cũ)",10.8251114,106.8076665,0.8815653090241045,11.0,1.6158103223524187,6.0,2.650693259358643,3.0,3.703711586404055,0.0,3.028025937887633,0.0,0.1204701814269174,20.0,4.275765394184536,4.0
